Category,Country,Year Month,Index (2015 = 100),code
Books,Portugal,2010M11,95.67,26
Books,Portugal,2010M12,95.93,26
Books,Portugal,2011M01,95.73,26
Books,Portugal,2011M02,96.04,26
Books,Portugal,2011M03,95.52,26
Books,Portugal,2011M04,94.79,26
Books,Portugal,2011M05,93.53,26
Books,Portugal,2011M06,92.91,26
Books,Portugal,2011M07,93.22,26
Books,Portugal,2011M08,94.18,26
Books,Portugal,2011M09,94.18,26
Books,Portugal,2011M10,93.57,26
Books,Portugal,2011M11,95.39,26
Books,Portugal,2011M12,95.58,26
Books,Portugal,2012M01,95.64,26
Books,Portugal,2012M02,94.92,26
Books,Portugal,2012M03,95.29,26
Books,Portugal,2012M04,93.45,26
Books,Portugal,2012M05,93.63,26
Books,Portugal,2012M06,94.26,26
Books,Portugal,2012M07,94.25,26
Books,Portugal,2012M08,95.5,26
Books,Portugal,2012M09,95.88,26
Books,Portugal,2012M10,96.91,26
Books,Portugal,2012M11,97.46,26
Books,Portugal,2012M12,97.37,26
Books,Portugal,2013M01,97.92,26
Books,Portugal,2013M02,97.2,26
Books,Portugal,2013M03,97.27,26
Books,Portugal,2013M04,96.57,26
Books,Portugal,2013M05,95.84,26
Books,Portugal,2013M06,96.73,26
Books,Portugal,2013M07,95.9,26
Books,Portugal,2013M08,96.77,26
Books,Portugal,2013M09,98.08,26
Books,Portugal,2013M10,98.74,26
Books,Portugal,2013M11,98.64,26
Books,Portugal,2013M12,99.21,26
Books,Portugal,2014M01,98.64,26
Books,Portugal,2014M02,99.07,26
Books,Portugal,2014M03,98.3,26
Books,Portugal,2014M04,97.18,26
Books,Portugal,2014M05,97.02,26
Books,Portugal,2014M06,97.32,26
Books,Portugal,2014M07,97.83,26
Books,Portugal,2014M08,97.0,26
Books,Portugal,2014M09,98.78,26
Books,Portugal,2014M10,99.53,26
Books,Portugal,2014M11,100.17,26
Books,Portugal,2014M12,99.72,26
Books,Portugal,2015M01,99.76,26
Books,Portugal,2015M02,99.51,26
Books,Portugal,2015M03,98.78,26
Books,Portugal,2015M04,99.48,26
Books,Portugal,2015M05,99.17,26
Books,Portugal,2015M06,99.38,26
Books,Portugal,2015M07,98.69,26
Books,Portugal,2015M08,99.46,26
Books,Portugal,2015M09,101.25,26
Books,Portugal,2015M10,101.39,26
Books,Portugal,2015M11,101.47,26
Books,Portugal,2015M12,101.66,26
Books,Portugal,2016M01,101.58,26
Books,Portugal,2016M02,101.44,26
Books,Portugal,2016M03,100.81,26
Books,Portugal,2016M04,99.96,26
Books,Portugal,2016M05,99.44,26
Books,Portugal,2016M06,99.97,26
Books,Portugal,2016M07,99.99,26
Books,Portugal,2016M08,100.03,26
Books,Portugal,2016M09,100.17,26
Books,Portugal,2016M10,101.12,26
Books,Portugal,2016M11,101.01,26
Books,Portugal,2016M12,102.23,26
Books,Portugal,2017M01,101.4,26
Books,Portugal,2017M02,100.43,26
Books,Portugal,2017M03,100.16,26
Books,Portugal,2017M04,100.49,26
Books,Portugal,2017M05,100.62,26
Books,Portugal,2017M06,100.04,26
Books,Portugal,2017M07,100.58,26
Books,Portugal,2017M08,100.49,26
Books,Portugal,2017M09,95.92,26
Books,Portugal,2017M10,97.94,26
Books,Portugal,2017M11,96.91,26
Books,Portugal,2017M12,97.42,26
Books,Portugal,2018M01,97.07,26
Books,Portugal,2018M02,96.85,26
Books,Portugal,2018M03,96.84,26
Books,Portugal,2018M04,97.01,26
Books,Portugal,2018M05,96.85,26
Books,Portugal,2018M06,96.59,26
Books,Portugal,2018M07,96.43,26
Books,Portugal,2018M08,96.76,26
Books,Portugal,2018M09,84.14,26
Books,Portugal,2018M10,84.42,26
Books,Portugal,2018M11,84.86,26
Books,Portugal,2018M12,84.71,26
Books,Portugal,2019M01,84.7,26
Books,Portugal,2019M02,84.64,26
Books,Portugal,2019M03,84.54,26
Books,Portugal,2019M04,84.46,26
Books,Portugal,2019M05,84.54,26
Books,Portugal,2019M06,84.15,26
Books,Portugal,2019M07,84.18,26
Books,Portugal,2019M08,84.24,26
Books,Portugal,2019M09,44.0,26
Books,Portugal,2019M10,44.15,26
Books,Portugal,2019M11,44.18,26
Books,Portugal,2019M12,43.83,26
Books,Portugal,2020M01,44.03,26
Books,Portugal,2020M02,43.72,26
Books,Portugal,2020M03,44.21,26
Books,Portugal,2020M04,42.08,26
Books,Portugal,2020M05,41.89,26
Books,Portugal,2020M06,41.35,26
Books,Portugal,2020M07,43.97,26
Books,Portugal,2020M08,44.27,26
Books,Romania,2000M01,,27
Books,Romania,2000M02,,27
Books,Romania,2000M03,,27
Books,Romania,2000M04,,27
Books,Romania,2000M05,,27
Books,Romania,2000M06,,27
Books,Romania,2000M07,,27
Books,Romania,2000M08,,27
Books,Romania,2000M09,,27
Books,Romania,2000M10,,27
Books,Romania,2000M11,,27
Books,Romania,2000M12,48.76,27
Books,Romania,2001M01,49.66,27
Books,Romania,2001M02,50.5,27
Books,Romania,2001M03,51.71,27
Books,Romania,2001M04,52.75,27
Books,Romania,2001M05,53.63,27
Books,Romania,2001M06,54.53,27
Books,Romania,2001M07,55.35,27
Books,Romania,2001M08,56.47,27
Books,Romania,2001M09,57.46,27
Books,Romania,2001M10,58.23,27
Books,Romania,2001M11,58.63,27
Books,Romania,2001M12,58.86,27
Books,Romania,2002M01,59.09,27
Books,Romania,2002M02,59.37,27
Books,Romania,2002M03,59.56,27
Books,Romania,2002M04,59.75,27
Books,Romania,2002M05,59.97,27
Books,Romania,2002M06,60.14,27
Books,Romania,2002M07,60.38,27
Books,Romania,2002M08,60.64,27
Books,Romania,2002M09,62.27,27
Books,Romania,2002M10,63.76,27
Books,Romania,2002M11,64.44,27
Books,Romania,2002M12,64.88,27
Books,Romania,2003M01,65.15,27
Books,Romania,2003M02,65.72,27
Books,Romania,2003M03,66.13,27
Books,Romania,2003M04,66.44,27
Books,Romania,2003M05,66.79,27
Books,Romania,2003M06,67.1,27
Books,Romania,2003M07,67.35,27
Books,Romania,2003M08,67.71,27
Books,Romania,2003M09,69.18,27
Books,Romania,2003M10,70.38,27
Books,Romania,2003M11,70.8,27
Books,Romania,2003M12,71.26,27
Books,Romania,2004M01,72.0,27
Books,Romania,2004M02,73.1,27
Books,Romania,2004M03,73.66,27
Books,Romania,2004M04,74.11,27
Books,Romania,2004M05,74.47,27
Books,Romania,2004M06,74.55,27
Books,Romania,2004M07,74.73,27
Books,Romania,2004M08,74.85,27
Books,Romania,2004M09,75.61,27
Books,Romania,2004M10,76.54,27
Books,Romania,2004M11,76.74,27
Books,Romania,2004M12,76.97,27
Books,Romania,2005M01,77.08,27
Books,Romania,2005M02,77.38,27
Books,Romania,2005M03,77.67,27
Books,Romania,2005M04,77.9,27
Books,Romania,2005M05,78.01,27
Books,Romania,2005M06,78.08,27
Books,Romania,2005M07,78.16,27
Books,Romania,2005M08,78.25,27
Books,Romania,2005M09,79.51,27
Books,Romania,2005M10,80.27,27
Books,Romania,2005M11,80.53,27
Books,Romania,2005M12,80.62,27
Books,Romania,2006M01,80.72,27
Books,Romania,2006M02,80.82,27
Books,Romania,2006M03,81.03,27
Books,Romania,2006M04,81.23,27
Books,Romania,2006M05,81.35,27
Books,Romania,2006M06,81.42,27
Books,Romania,2006M07,81.46,27
Books,Romania,2006M08,81.61,27
Books,Romania,2006M09,82.82,27
Books,Romania,2006M10,83.58,27
Books,Romania,2006M11,83.85,27
Books,Romania,2006M12,83.94,27
Books,Romania,2007M01,84.0,27
Books,Romania,2007M02,84.1,27
Books,Romania,2007M03,84.2,27
Books,Romania,2007M04,84.25,27
Books,Romania,2007M05,84.4,27
Books,Romania,2007M06,84.44,27
Books,Romania,2007M07,84.5,27
Books,Romania,2007M08,84.69,27
Books,Romania,2007M09,85.52,27
Books,Romania,2007M10,86.33,27
Books,Romania,2007M11,86.5,27
Books,Romania,2007M12,86.55,27
Books,Romania,2008M01,86.68,27
Books,Romania,2008M02,86.79,27
Books,Romania,2008M03,86.92,27
Books,Romania,2008M04,87.03,27
Books,Romania,2008M05,87.15,27
Books,Romania,2008M06,87.22,27
Books,Romania,2008M07,87.29,27
Books,Romania,2008M08,87.45,27
Books,Romania,2008M09,88.57,27
Books,Romania,2008M10,89.31,27
Books,Romania,2008M11,89.46,27
Books,Romania,2008M12,89.56,27
Books,Romania,2009M01,89.76,27
Books,Romania,2009M02,89.93,27
Books,Romania,2009M03,90.02,27
Books,Romania,2009M04,90.08,27
Books,Romania,2009M05,90.13,27
Books,Romania,2009M06,90.15,27
Books,Romania,2009M07,90.23,27
Books,Romania,2009M08,90.31,27
Books,Romania,2009M09,91.72,27
Books,Romania,2009M10,92.67,27
Books,Romania,2009M11,92.78,27
Books,Romania,2009M12,92.86,27
Books,Romania,2010M01,92.96,27
Books,Romania,2010M02,93.02,27
Books,Romania,2010M03,93.07,27
Books,Romania,2010M04,93.15,27
Books,Romania,2010M05,93.22,27
Books,Romania,2010M06,93.27,27
Books,Romania,2010M07,93.53,27
Books,Romania,2010M08,93.64,27
Books,Romania,2010M09,94.59,27
Books,Romania,2010M10,94.82,27
Books,Romania,2010M11,94.98,27
Books,Romania,2010M12,95.02,27
Books,Romania,2011M01,95.15,27
Books,Romania,2011M02,95.22,27
Books,Romania,2011M03,95.27,27
Books,Romania,2011M04,95.3,27
Books,Romania,2011M05,95.32,27
Books,Romania,2011M06,95.38,27
Books,Romania,2011M07,95.41,27
Books,Romania,2011M08,95.45,27
Books,Romania,2011M09,95.8,27
Books,Romania,2011M10,95.95,27
Books,Romania,2011M11,95.98,27
Books,Romania,2011M12,96.0,27
Books,Romania,2012M01,96.08,27
Books,Romania,2012M02,96.13,27
Books,Romania,2012M03,96.16,27
Books,Romania,2012M04,96.19,27
Books,Romania,2012M05,96.22,27
Books,Romania,2012M06,96.26,27
Books,Romania,2012M07,96.28,27
Books,Romania,2012M08,96.36,27
Books,Romania,2012M09,96.68,27
Books,Romania,2012M10,96.88,27
Books,Romania,2012M11,96.96,27
Books,Romania,2012M12,96.99,27
Books,Romania,2013M01,97.05,27
Books,Romania,2013M02,97.13,27
Books,Romania,2013M03,97.19,27
Books,Romania,2013M04,97.24,27
Books,Romania,2013M05,97.25,27
Books,Romania,2013M06,97.3,27
Books,Romania,2013M07,97.31,27
Books,Romania,2013M08,97.34,27
Books,Romania,2013M09,97.77,27
Books,Romania,2013M10,97.88,27
Books,Romania,2013M11,97.91,27
Books,Romania,2013M12,97.94,27
Books,Romania,2014M01,98.03,27
Books,Romania,2014M02,98.22,27
Books,Romania,2014M03,98.34,27
Books,Romania,2014M04,98.35,27
Books,Romania,2014M05,98.37,27
Books,Romania,2014M06,98.41,27
Books,Romania,2014M07,98.45,27
Books,Romania,2014M08,98.49,27
Books,Romania,2014M09,99.0,27
Books,Romania,2014M10,99.37,27
Books,Romania,2014M11,99.5,27
Books,Romania,2014M12,99.55,27
Books,Romania,2015M01,99.58,27
Books,Romania,2015M02,99.63,27
Books,Romania,2015M03,99.72,27
Books,Romania,2015M04,99.73,27
Books,Romania,2015M05,99.78,27
Books,Romania,2015M06,99.81,27
Books,Romania,2015M07,99.83,27
Books,Romania,2015M08,99.85,27
Books,Romania,2015M09,100.26,27
Books,Romania,2015M10,100.48,27
Books,Romania,2015M11,100.63,27
Books,Romania,2015M12,100.7,27
Books,Romania,2016M01,99.7,27
Books,Romania,2016M02,99.67,27
Books,Romania,2016M03,99.71,27
Books,Romania,2016M04,99.73,27
Books,Romania,2016M05,99.74,27
Books,Romania,2016M06,99.76,27
Books,Romania,2016M07,99.77,27
Books,Romania,2016M08,99.85,27
Books,Romania,2016M09,100.29,27
Books,Romania,2016M10,100.38,27
Books,Romania,2016M11,100.43,27
Books,Romania,2016M12,100.46,27
Books,Romania,2017M01,100.53,27
Books,Romania,2017M02,100.54,27
Books,Romania,2017M03,100.57,27
Books,Romania,2017M04,100.64,27
Books,Romania,2017M05,100.68,27
Books,Romania,2017M06,100.71,27
Books,Romania,2017M07,100.74,27
Books,Romania,2017M08,100.76,27
Books,Romania,2017M09,101.4,27
Books,Romania,2017M10,101.71,27
Books,Romania,2017M11,101.79,27
Books,Romania,2017M12,101.79,27
Books,Romania,2018M01,101.93,27
Books,Romania,2018M02,101.96,27
Books,Romania,2018M03,102.07,27
Books,Romania,2018M04,102.1,27
Books,Romania,2018M05,102.12,27
Books,Romania,2018M06,102.13,27
Books,Romania,2018M07,102.16,27
Books,Romania,2018M08,102.19,27
Books,Romania,2018M09,102.94,27
Books,Romania,2018M10,103.09,27
Books,Romania,2018M11,103.19,27
Books,Romania,2018M12,103.29,27
Books,Romania,2019M01,103.5,27
Books,Romania,2019M02,103.57,27
Books,Romania,2019M03,103.66,27
Books,Romania,2019M04,103.65,27
Books,Romania,2019M05,103.71,27
Books,Romania,2019M06,103.82,27
Books,Romania,2019M07,103.9,27
Books,Romania,2019M08,104.01,27
Books,Romania,2019M09,104.48,27
Books,Romania,2019M10,104.65,27
Books,Romania,2019M11,104.64,27
Books,Romania,2019M12,104.69,27
Books,Romania,2020M01,104.78,27
Books,Romania,2020M02,104.96,27
Books,Romania,2020M03,104.98,27
Books,Romania,2020M04,105.08,27
Books,Romania,2020M05,105.11,27
Books,Romania,2020M06,105.27,27
Books,Romania,2020M07,105.31,27
Books,Romania,2020M08,105.38,27
Books,Serbia,2000M01,,28
Books,Serbia,2000M02,,28
Books,Serbia,2000M03,,28
Books,Serbia,2000M04,,28
Books,Serbia,2000M05,,28
Books,Serbia,2000M06,,28
Books,Serbia,2000M07,,28
Books,Serbia,2000M08,,28
Books,Serbia,2000M09,,28
Books,Serbia,2000M10,,28
Books,Serbia,2000M11,,28
Books,Serbia,2000M12,,28
Books,Serbia,2001M01,,28
Books,Serbia,2001M02,,28
Books,Serbia,2001M03,,28
Books,Serbia,2001M04,,28
Books,Serbia,2001M05,,28
Books,Serbia,2001M06,,28
Books,Serbia,2001M07,,28
Books,Serbia,2001M08,,28
Books,Serbia,2001M09,,28
Books,Serbia,2001M10,,28
Books,Serbia,2001M11,,28
Books,Serbia,2001M12,,28
Books,Serbia,2002M01,,28
Books,Serbia,2002M02,,28
Books,Serbia,2002M03,,28
Books,Serbia,2002M04,,28
Books,Serbia,2002M05,,28
Books,Serbia,2002M06,,28
Books,Serbia,2002M07,,28
Books,Serbia,2002M08,,28
Books,Serbia,2002M09,,28
Books,Serbia,2002M10,,28
Books,Serbia,2002M11,,28
Books,Serbia,2002M12,,28
Books,Serbia,2003M01,,28
Books,Serbia,2003M02,,28
Books,Serbia,2003M03,,28
Books,Serbia,2003M04,,28
Books,Serbia,2003M05,,28
Books,Serbia,2003M06,,28
Books,Serbia,2003M07,,28
Books,Serbia,2003M08,,28
Books,Serbia,2003M09,,28
Books,Serbia,2003M10,,28
Books,Serbia,2003M11,,28
Books,Serbia,2003M12,,28
Books,Serbia,2004M01,,28
Books,Serbia,2004M02,,28
Books,Serbia,2004M03,,28
Books,Serbia,2004M04,,28
Books,Serbia,2004M05,,28
Books,Serbia,2004M06,,28
Books,Serbia,2004M07,,28
Books,Serbia,2004M08,,28
Books,Serbia,2004M09,,28
Books,Serbia,2004M10,,28
Books,Serbia,2004M11,,28
Books,Serbia,2004M12,,28
Books,Serbia,2005M01,,28
Books,Serbia,2005M02,,28
Books,Serbia,2005M03,,28
Books,Serbia,2005M04,,28
Books,Serbia,2005M05,,28
Books,Serbia,2005M06,,28
Books,Serbia,2005M07,,28
Books,Serbia,2005M08,,28
Books,Serbia,2005M09,,28
Books,Serbia,2005M10,,28
Books,Serbia,2005M11,,28
Books,Serbia,2005M12,39.2,28
Books,Serbia,2006M01,39.2,28
Books,Serbia,2006M02,39.2,28
Books,Serbia,2006M03,39.2,28
Books,Serbia,2006M04,39.2,28
Books,Serbia,2006M05,39.2,28
Books,Serbia,2006M06,40.7,28
Books,Serbia,2006M07,40.7,28
Books,Serbia,2006M08,44.9,28
Books,Serbia,2006M09,44.9,28
Books,Serbia,2006M10,45.0,28
Books,Serbia,2006M11,45.0,28
Books,Serbia,2006M12,44.6,28
Books,Serbia,2007M01,44.6,28
Books,Serbia,2007M02,44.6,28
Books,Serbia,2007M03,44.6,28
Books,Serbia,2007M04,44.6,28
Books,Serbia,2007M05,44.6,28
Books,Serbia,2007M06,44.6,28
Books,Serbia,2007M07,44.7,28
Books,Serbia,2007M08,53.6,28
Books,Serbia,2007M09,54.0,28
Books,Serbia,2007M10,54.0,28
Books,Serbia,2007M11,54.0,28
Books,Serbia,2007M12,54.1,28
Books,Serbia,2008M01,54.1,28
Books,Serbia,2008M02,54.2,28
Books,Serbia,2008M03,54.2,28
Books,Serbia,2008M04,54.2,28
Books,Serbia,2008M05,54.2,28
Books,Serbia,2008M06,54.2,28
Books,Serbia,2008M07,54.2,28
Books,Serbia,2008M08,61.9,28
Books,Serbia,2008M09,62.5,28
Books,Serbia,2008M10,62.5,28
Books,Serbia,2008M11,62.5,28
Books,Serbia,2008M12,62.5,28
Books,Serbia,2009M01,62.5,28
Books,Serbia,2009M02,62.5,28
Books,Serbia,2009M03,62.6,28
Books,Serbia,2009M04,62.6,28
Books,Serbia,2009M05,62.6,28
Books,Serbia,2009M06,62.6,28
Books,Serbia,2009M07,62.6,28
Books,Serbia,2009M08,67.9,28
Books,Serbia,2009M09,68.0,28
Books,Serbia,2009M10,68.0,28
Books,Serbia,2009M11,68.0,28
Books,Serbia,2009M12,68.0,28
Books,Serbia,2010M01,68.0,28
Books,Serbia,2010M02,67.9,28
Books,Serbia,2010M03,67.9,28
Books,Serbia,2010M04,67.9,28
Books,Serbia,2010M05,67.6,28
Books,Serbia,2010M06,67.5,28
Books,Serbia,2010M07,67.6,28
Books,Serbia,2010M08,71.8,28
Books,Serbia,2010M09,72.0,28
Books,Serbia,2010M10,72.0,28
Books,Serbia,2010M11,72.0,28
Books,Serbia,2010M12,72.0,28
Books,Serbia,2011M01,72.0,28
Books,Serbia,2011M02,72.7,28
Books,Serbia,2011M03,72.7,28
Books,Serbia,2011M04,72.7,28
Books,Serbia,2011M05,72.8,28
Books,Serbia,2011M06,72.7,28
Books,Serbia,2011M07,72.7,28
Books,Serbia,2011M08,82.4,28
Books,Serbia,2011M09,82.4,28
Books,Serbia,2011M10,82.4,28
Books,Serbia,2011M11,82.1,28
Books,Serbia,2011M12,82.1,28
Books,Serbia,2012M01,82.1,28
Books,Serbia,2012M02,82.2,28
Books,Serbia,2012M03,82.3,28
Books,Serbia,2012M04,82.6,28
Books,Serbia,2012M05,82.6,28
Books,Serbia,2012M06,82.5,28
Books,Serbia,2012M07,82.6,28
Books,Serbia,2012M08,88.3,28
Books,Serbia,2012M09,88.5,28
Books,Serbia,2012M10,88.6,28
Books,Serbia,2012M11,88.5,28
Books,Serbia,2012M12,88.7,28
Books,Serbia,2013M01,88.8,28
Books,Serbia,2013M02,88.8,28
Books,Serbia,2013M03,88.8,28
Books,Serbia,2013M04,88.9,28
Books,Serbia,2013M05,88.8,28
Books,Serbia,2013M06,88.7,28
Books,Serbia,2013M07,88.7,28
Books,Serbia,2013M08,95.4,28
Books,Serbia,2013M09,95.5,28
Books,Serbia,2013M10,95.4,28
Books,Serbia,2013M11,95.3,28
Books,Serbia,2013M12,95.2,28
Books,Serbia,2014M01,99.5,28
Books,Serbia,2014M02,99.7,28
Books,Serbia,2014M03,99.7,28
Books,Serbia,2014M04,99.8,28
Books,Serbia,2014M05,99.8,28
Books,Serbia,2014M06,99.8,28
Books,Serbia,2014M07,99.9,28
Books,Serbia,2014M08,99.9,28
Books,Serbia,2014M09,99.9,28
Books,Serbia,2014M10,99.9,28
Books,Serbia,2014M11,99.8,28
Books,Serbia,2014M12,99.7,28
Books,Serbia,2015M01,100.0,28
Books,Serbia,2015M02,100.3,28
Books,Serbia,2015M03,100.3,28
Books,Serbia,2015M04,100.4,28
Books,Serbia,2015M05,100.4,28
Books,Serbia,2015M06,100.0,28
Books,Serbia,2015M07,99.6,28
Books,Serbia,2015M08,99.7,28
Books,Serbia,2015M09,99.7,28
Books,Serbia,2015M10,99.7,28
Books,Serbia,2015M11,99.7,28
Books,Serbia,2015M12,100.2,28
Books,Serbia,2016M01,100.1,28
Books,Serbia,2016M02,100.1,28
Books,Serbia,2016M03,100.0,28
Books,Serbia,2016M04,100.0,28
Books,Serbia,2016M05,100.0,28
Books,Serbia,2016M06,99.6,28
Books,Serbia,2016M07,99.4,28
Books,Serbia,2016M08,112.5,28
Books,Serbia,2016M09,112.5,28
Books,Serbia,2016M10,112.4,28
Books,Serbia,2016M11,112.5,28
Books,Serbia,2016M12,112.5,28
Books,Serbia,2017M01,112.5,28
Books,Serbia,2017M02,112.5,28
Books,Serbia,2017M03,112.5,28
Books,Serbia,2017M04,112.6,28
Books,Serbia,2017M05,112.5,28
Books,Serbia,2017M06,112.7,28
Books,Serbia,2017M07,112.5,28
Books,Serbia,2017M08,112.3,28
Books,Serbia,2017M09,112.2,28
Books,Serbia,2017M10,112.4,28
Books,Serbia,2017M11,112.2,28
Books,Serbia,2017M12,112.2,28
Books,Serbia,2018M01,112.1,28
Books,Serbia,2018M02,112.3,28
Books,Serbia,2018M03,112.2,28
Books,Serbia,2018M04,112.1,28
Books,Serbia,2018M05,112.4,28
Books,Serbia,2018M06,112.4,28
Books,Serbia,2018M07,112.4,28
Books,Serbia,2018M08,112.5,28
Books,Serbia,2018M09,112.6,28
Books,Serbia,2018M10,112.6,28
Books,Serbia,2018M11,112.6,28
Books,Serbia,2018M12,112.6,28
Books,Serbia,2019M01,112.4,28
Books,Serbia,2019M02,112.6,28
Books,Serbia,2019M03,112.4,28
Books,Serbia,2019M04,112.3,28
Books,Serbia,2019M05,112.2,28
Books,Serbia,2019M06,112.3,28
Books,Serbia,2019M07,112.3,28
Books,Serbia,2019M08,112.3,28
Books,Serbia,2019M09,112.3,28
Books,Serbia,2019M10,112.4,28
Books,Serbia,2019M11,112.2,28
Books,Serbia,2019M12,112.4,28
Books,Serbia,2020M01,112.4,28
Books,Serbia,2020M02,112.5,28
Books,Serbia,2020M03,112.6,28
Books,Serbia,2020M04,112.6,28
Books,Serbia,2020M05,112.5,28
Books,Serbia,2020M06,112.5,28
Books,Serbia,2020M07,112.6,28
Books,Serbia,2020M08,115.2,28
Books,Slovakia,2000M01,50.35,29
Books,Slovakia,2000M02,50.55,29
Books,Slovakia,2000M03,51.06,29
Books,Slovakia,2000M04,51.82,29
Books,Slovakia,2000M05,52.17,29
Books,Slovakia,2000M06,52.44,29
Books,Slovakia,2000M07,52.44,29
Books,Slovakia,2000M08,52.56,29
Books,Slovakia,2000M09,52.8,29
Books,Slovakia,2000M10,53.1,29
Books,Slovakia,2000M11,53.27,29
Books,Slovakia,2000M12,53.65,29
Books,Slovakia,2001M01,53.79,29
Books,Slovakia,2001M02,54.3,29
Books,Slovakia,2001M03,54.64,29
Books,Slovakia,2001M04,54.75,29
Books,Slovakia,2001M05,54.75,29
Books,Slovakia,2001M06,54.82,29
Books,Slovakia,2001M07,55.12,29
Books,Slovakia,2001M08,55.24,29
Books,Slovakia,2001M09,55.39,29
Books,Slovakia,2001M10,55.59,29
Books,Slovakia,2001M11,55.93,29
Books,Slovakia,2001M12,56.01,29
Books,Slovakia,2002M01,56.11,29
Books,Slovakia,2002M02,56.44,29
Books,Slovakia,2002M03,56.71,29
Books,Slovakia,2002M04,56.8,29
Books,Slovakia,2002M05,57.0,29
Books,Slovakia,2002M06,57.14,29
Books,Slovakia,2002M07,57.27,29
Books,Slovakia,2002M08,57.41,29
Books,Slovakia,2002M09,57.27,29
Books,Slovakia,2002M10,57.31,29
Books,Slovakia,2002M11,57.64,29
Books,Slovakia,2002M12,57.99,29
Books,Slovakia,2003M01,58.78,29
Books,Slovakia,2003M02,60.62,29
Books,Slovakia,2003M03,61.0,29
Books,Slovakia,2003M04,61.42,29
Books,Slovakia,2003M05,61.86,29
Books,Slovakia,2003M06,62.21,29
Books,Slovakia,2003M07,62.89,29
Books,Slovakia,2003M08,62.74,29
Books,Slovakia,2003M09,63.0,29
Books,Slovakia,2003M10,63.42,29
Books,Slovakia,2003M11,63.59,29
Books,Slovakia,2003M12,63.93,29
Books,Slovakia,2004M01,65.04,29
Books,Slovakia,2004M02,65.81,29
Books,Slovakia,2004M03,66.1,29
Books,Slovakia,2004M04,66.62,29
Books,Slovakia,2004M05,67.63,29
Books,Slovakia,2004M06,68.12,29
Books,Slovakia,2004M07,68.27,29
Books,Slovakia,2004M08,68.56,29
Books,Slovakia,2004M09,68.88,29
Books,Slovakia,2004M10,69.59,29
Books,Slovakia,2004M11,70.06,29
Books,Slovakia,2004M12,70.3,29
Books,Slovakia,2005M01,70.32,29
Books,Slovakia,2005M02,70.91,29
Books,Slovakia,2005M03,71.2,29
Books,Slovakia,2005M04,71.91,29
Books,Slovakia,2005M05,72.1,29
Books,Slovakia,2005M06,72.25,29
Books,Slovakia,2005M07,72.68,29
Books,Slovakia,2005M08,73.21,29
Books,Slovakia,2005M09,73.41,29
Books,Slovakia,2005M10,73.35,29
Books,Slovakia,2005M11,73.67,29
Books,Slovakia,2005M12,74.06,29
Books,Slovakia,2006M01,74.13,29
Books,Slovakia,2006M02,74.7,29
Books,Slovakia,2006M03,74.69,29
Books,Slovakia,2006M04,74.74,29
Books,Slovakia,2006M05,74.84,29
Books,Slovakia,2006M06,74.97,29
Books,Slovakia,2006M07,75.04,29
Books,Slovakia,2006M08,75.18,29
Books,Slovakia,2006M09,75.45,29
Books,Slovakia,2006M10,75.76,29
Books,Slovakia,2006M11,75.87,29
Books,Slovakia,2006M12,76.05,29
Books,Slovakia,2007M01,76.13,29
Books,Slovakia,2007M02,76.23,29
Books,Slovakia,2007M03,76.52,29
Books,Slovakia,2007M04,76.57,29
Books,Slovakia,2007M05,77.03,29
Books,Slovakia,2007M06,77.26,29
Books,Slovakia,2007M07,77.58,29
Books,Slovakia,2007M08,77.58,29
Books,Slovakia,2007M09,77.61,29
Books,Slovakia,2007M10,78.29,29
Books,Slovakia,2007M11,78.62,29
